# SPID Algorithm Proof-of-Concept 0.4.6
# Created by Erik Hjelmvik - erik.hjelmvik at gmail.com
# http://sourceforge.net/projects/spid 
# 
# Parsing file: C:\Users\jan.pluskal\sources\netfoxframework\Netfox.Framework2\TestingData\pcap_mix\mix.pcap
# SPID start: 1406123787.487079000
# SPID stop: 1406123814.073680000
# Total time: 00:00:26.5866016
# 
# Total number of sessions: 5198
# 
# Identified protocols summary:
# [protocolName]	[numberOfSessions]
# DNS	2852
# HTTP	2226
# IMAP	8
# MSN	3
# POP	3
# SMTP	23
# SpotifyServer	1
# SSL	60
# UNKNOWN	22
# 
# 
# Configuration:
# config/divergenceThreshold: 2.04
# config/maxSimultaneousSessions: 1000
# config/maxFramesToInspectPerSession: 20
# config/displayAllProtocolModelDivergences: true
# config/timestampFormat: UNIX_TIME
# config/displayLogFile: true
# config/appendUnidirectionalSessions: false
# config/attributeMeters/attributeMeter/AccumulatedDirectionBytesMeter: active
# config/attributeMeters/attributeMeter/ActionReactionFirst3ByteHashMeter: active
# config/attributeMeters/attributeMeter/ByteBitValueMeter: -
# config/attributeMeters/attributeMeter/ByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/ByteFrequencyOfFirstPacketBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringCountIn32FirstBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/BytePairsReocurringOffsetsIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/ByteValueOffsetHashOfFirst32BytesInFirst4PacketsMeter: active
# config/attributeMeters/attributeMeter/DirectionByteFrequencyMeter: -
# config/attributeMeters/attributeMeter/DirectionPacketLengthDistributionMeter: active
# config/attributeMeters/attributeMeter/DirectionPacketSizeChange: -
# config/attributeMeters/attributeMeter/First2OrderedFirst4CharWordsMeter: -
# config/attributeMeters/attributeMeter/First2OrderedFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/First2OrderedPacketsFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst16ByteHashCountsMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst3ByteHashAndPacketLengthMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst8ByteHashDirectionCountsMeter: active
# config/attributeMeters/attributeMeter/First2PacketsPerDirectionFirst5BytesDifferencesMeter: -
# config/attributeMeters/attributeMeter/First4DirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionFirstNByteNibblesMeter: active
# config/attributeMeters/attributeMeter/First4OrderedDirectionInterPacketDelayMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionPacketSizeMeter: -
# config/attributeMeters/attributeMeter/First4PacketsByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/First4PacketsByteReoccurringDistanceWithByteHashMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst16BytePairsMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst32BytesEqualityMeter: active
# config/attributeMeters/attributeMeter/FirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/FirstPacketPerDirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/FirstServerPacketFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/NibblePositionFrequencyMeter: -
# config/attributeMeters/attributeMeter/NibblePositionPopularityMeter: active
# config/attributeMeters/attributeMeter/PacketLengthDistributionMeter: -
# config/attributeMeters/attributeMeter/PacketPairLengthPrimesMeter: -
# 
# 
# Protocol models:
# [protocolName]	[trainingSessionsCount]	[observationCount]
# BitTorrent	36	294
# DNS	41	154
# eDonkey	34	333
# eDonkeyTCPObfuscation	2646	27440
# eDonkeyUDPObfuscation	2794	8491
# FTP	73	885
# HTTP	121	812
# IMAP	13	113
# IRC	32	308
# ISAKMP	22	175
# MSE	2113	24208
# MSN	23	227
# POP	26	262
# SkypeTCP	683	6662
# SkypeUDP	4617	19920
# SMTP	27	296
# SpotifyP2P	3294	51378
# SpotifyServer	50	675
# SSH	54	577
# SSL	81	734
# 
# 
# [clientIp]	[clientPort]	[serverIp]	[serverPort]	[sessionStartTime]	[inspectedFramesWithPayload]	[identifiedProtocol]
192.168.1.1	TCP 3384	195.113.232.89	TCP 80	1375982458.948017000	10	HTTP
192.168.1.1	TCP 3392	173.194.44.247	TCP 80	1375982472.203599000	2	HTTP
192.168.1.1	TCP 3374	195.113.232.73	TCP 80	1375982446.353080000	4	HTTP
192.168.1.1	TCP 3395	23.63.82.127	TCP 80	1375982486.795837000	5	HTTP
192.168.1.1	TCP 3383	69.171.237.20	TCP 443	1375982457.489721000	5	SSL
192.168.1.1	TCP 3359	173.194.44.249	TCP 80	1375982386.904078000	8	HTTP
192.168.1.1	TCP 3396	192.33.31.101	TCP 80	1375982487.185095000	5	HTTP
192.168.1.1	TCP 3361	173.194.44.236	TCP 443	1375982395.366321000	9	SSL
192.168.1.1	TCP 3352	54.247.180.77	TCP 80	1375982380.545789000	12	HTTP
192.168.1.1	TCP 3388	107.21.123.212	TCP 80	1375982466.908572000	3	HTTP
192.168.1.1	TCP 3390	195.113.232.96	TCP 80	1375982469.766195000	5	HTTP
192.168.1.1	TCP 3357	173.194.44.237	TCP 80	1375982386.828150000	3	HTTP
192.168.1.1	TCP 3391	176.34.237.250	TCP 80	1375982469.781354000	2	HTTP
192.168.1.2	TCP 1229	147.229.176.14	TCP 25	1375984798.956272000	15	SMTP
192.168.1.3	TCP 1156	147.229.176.14	TCP 25	1375985482.129766000	15	SMTP
192.168.1.4	TCP 1111	147.229.176.14	TCP 25	1375986124.305754000	13	SMTP
192.168.1.4	TCP 1112	147.229.176.14	TCP 25	1375986468.537729000	15	SMTP
10.10.1.4	TCP 1470	74.53.140.153	TCP 25	1375986600.997084000	16	SMTP
192.168.1.1	TCP 1569	147.229.176.14	TCP 25	1375987474.951602000	17	SMTP
192.168.1.1	TCP 1570	147.229.176.14	TCP 25	1375987900.675400000	15	SMTP
192.168.1.4	TCP 1113	77.75.73.170	TCP 143	1375988319.125579000	13	IMAP
172.26.0.4	TCP 47359	38.113.3.21	TCP 110	1375988400.000000000	13	POP
172.26.0.4	TCP 48956	38.113.3.21	TCP 110	1375988400.021622000	13	POP
172.26.0.4	TCP 34976	217.12.10.62	TCP 110	1375988400.025572000	14	POP
192.168.1.3	TCP 1157	147.229.176.14	TCP 25	1375989465.241898000	15	SMTP
192.168.1.4	TCP 1114	147.229.176.14	TCP 25	1375990186.833057000	15	SMTP
192.168.1.3	TCP 1158	147.229.176.14	TCP 25	1375990861.939071000	15	SMTP
192.168.1.1	TCP 1572	147.229.176.14	TCP 25	1375991520.396355000	16	SMTP
192.168.1.4	UDP 55554	10.10.10.1	UDP 53	1375988319.000819000	2	DNS
192.168.1.4	UDP 7337	10.10.10.1	UDP 53	1375988318.859594000	2	DNS
10.10.1.4	UDP 56166	10.10.1.1	UDP 53	1375986600.997072000	2	DNS
192.168.1.4	UDP 5340	10.10.10.1	UDP 53	1375986124.277388000	2	DNS
192.168.1.4	UDP 24568	10.10.10.1	UDP 53	1375986124.239045000	2	DNS
192.168.1.1	UDP 50237	10.10.10.1	UDP 53	1375984251.272663000	2	DNS
192.168.1.3	UDP 50422	10.10.10.1	UDP 53	1375983076.741680000	2	DNS
192.168.1.3	UDP 51667	10.10.10.1	UDP 53	1375983079.127390000	2	DNS
192.168.1.3	UDP 60643	10.10.10.1	UDP 53	1375983079.009453000	2	DNS
192.168.1.3	UDP 60548	10.10.10.1	UDP 53	1375983076.670851000	2	DNS
192.168.1.3	UDP 50045	10.10.10.1	UDP 53	1375983076.928135000	2	DNS
192.168.1.3	UDP 58925	10.10.10.1	UDP 53	1375983076.867128000	2	DNS
192.168.1.3	UDP 64314	10.10.10.1	UDP 53	1375983076.803673000	2	DNS
192.168.1.3	UDP 60289	10.10.10.1	UDP 53	1375983076.740423000	2	DNS
192.168.1.3	UDP 53187	10.10.10.1	UDP 53	1375983076.656746000	2	DNS
192.168.1.3	UDP 65154	10.10.10.1	UDP 53	1375983076.655216000	2	DNS
192.168.1.3	UDP 59768	10.10.10.1	UDP 53	1375983076.588907000	2	DNS
192.168.1.3	UDP 50121	10.10.10.1	UDP 53	1375983076.574632000	2	DNS
192.168.1.3	UDP 64678	10.10.10.1	UDP 53	1375983076.557537000	2	DNS
192.168.1.3	UDP 55533	10.10.10.1	UDP 53	1375983076.443645000	2	DNS
192.168.1.3	UDP 55405	10.10.10.1	UDP 53	1375983076.443407000	2	DNS
192.168.1.3	UDP 58888	10.10.10.1	UDP 53	1375983076.441334000	2	DNS
192.168.1.3	UDP 64671	10.10.10.1	UDP 53	1375983076.333084000	2	DNS
192.168.1.3	UDP 64195	10.10.10.1	UDP 53	1375983073.595538000	2	DNS
192.168.1.3	UDP 49830	10.10.10.1	UDP 53	1375983072.217078000	2	DNS
192.168.1.3	UDP 50886	10.10.10.1	UDP 53	1375983051.073469000	2	DNS
192.168.1.3	UDP 55073	10.10.10.1	UDP 53	1375983045.137168000	2	DNS
192.168.1.3	UDP 52161	10.10.10.1	UDP 53	1375983045.421642000	2	DNS
192.168.1.3	UDP 55007	10.10.10.1	UDP 53	1375983045.136386000	2	DNS
192.168.1.3	UDP 65462	10.10.10.1	UDP 53	1375983042.887510000	2	DNS
192.168.1.3	UDP 65117	10.10.10.1	UDP 53	1375983042.871366000	2	DNS
192.168.1.3	UDP 51714	10.10.10.1	UDP 53	1375983042.774808000	2	DNS
192.168.1.3	UDP 56353	10.10.10.1	UDP 53	1375983040.983436000	2	DNS
192.168.1.3	UDP 50189	10.10.10.1	UDP 53	1375983040.960461000	2	DNS
192.168.1.3	UDP 50019	10.10.10.1	UDP 53	1375983040.881066000	2	DNS
192.168.1.3	UDP 60516	10.10.10.1	UDP 53	1375983040.959271000	2	DNS
192.168.1.3	UDP 54358	10.10.10.1	UDP 53	1375983040.946458000	2	DNS
192.168.1.3	UDP 63458	10.10.10.1	UDP 53	1375983034.957238000	2	DNS
192.168.1.2	UDP 49701	10.10.10.1	UDP 53	1375982609.174386000	2	DNS
192.168.1.2	UDP 54972	10.10.10.1	UDP 53	1375982608.081420000	2	DNS
192.168.1.2	UDP 51680	10.10.10.1	UDP 53	1375982608.409330000	2	DNS
192.168.1.2	UDP 55376	10.10.10.1	UDP 53	1375982608.166830000	2	DNS
192.168.1.2	UDP 53065	10.10.10.1	UDP 53	1375982608.161121000	2	DNS
192.168.1.2	UDP 65339	10.10.10.1	UDP 53	1375982608.096545000	2	DNS
192.168.1.2	UDP 58322	10.10.10.1	UDP 53	1375982606.957900000	2	DNS
192.168.1.2	UDP 59649	10.10.10.1	UDP 53	1375982605.855893000	2	DNS
192.168.1.2	UDP 53448	10.10.10.1	UDP 53	1375982599.907866000	2	DNS
192.168.1.2	UDP 49484	10.10.10.1	UDP 53	1375982599.846281000	2	DNS
192.168.1.2	UDP 58591	10.10.10.1	UDP 53	1375982599.896956000	2	DNS
192.168.1.2	UDP 51027	10.10.10.1	UDP 53	1375982598.793523000	2	DNS
192.168.1.2	UDP 54604	10.10.10.1	UDP 53	1375982599.825515000	2	DNS
192.168.1.2	UDP 49935	10.10.10.1	UDP 53	1375982599.771611000	2	DNS
192.168.1.2	UDP 60996	10.10.10.1	UDP 53	1375982599.073375000	2	DNS
192.168.1.2	UDP 59374	10.10.10.1	UDP 53	1375982598.975695000	2	DNS
192.168.1.2	UDP 60589	10.10.10.1	UDP 53	1375982598.775577000	2	DNS
192.168.1.2	UDP 52474	10.10.10.1	UDP 53	1375982598.761405000	2	DNS
192.168.1.1	UDP 52893	10.10.10.1	UDP 53	1375982488.824135000	2	DNS
192.168.1.1	UDP 60793	10.10.10.1	UDP 53	1375982486.495831000	2	DNS
192.168.1.1	UDP 64258	10.10.10.1	UDP 53	1375982487.508552000	2	DNS
192.168.1.1	UDP 49526	10.10.10.1	UDP 53	1375982487.154302000	2	DNS
192.168.1.1	UDP 50998	10.10.10.1	UDP 53	1375982487.115285000	2	DNS
192.168.1.1	UDP 65442	10.10.10.1	UDP 53	1375982486.652682000	2	DNS
192.168.1.1	UDP 59238	10.10.10.1	UDP 53	1375982486.448690000	2	DNS
192.168.1.1	UDP 51907	10.10.10.1	UDP 53	1375982486.571996000	2	DNS
192.168.1.1	UDP 51333	10.10.10.1	UDP 53	1375982486.736393000	2	DNS
192.168.1.1	UDP 60126	10.10.10.1	UDP 53	1375982486.665258000	2	DNS
192.168.1.1	UDP 50522	10.10.10.1	UDP 53	1375982486.565131000	2	DNS
192.168.1.1	UDP 53833	10.10.10.1	UDP 53	1375982486.563941000	2	DNS
192.168.1.1	UDP 55245	10.10.10.1	UDP 53	1375982486.482406000	2	DNS
192.168.1.1	UDP 64059	10.10.10.1	UDP 53	1375982486.472855000	2	DNS
192.168.1.1	UDP 65303	10.10.10.1	UDP 53	1375982486.468165000	2	DNS
192.168.1.1	UDP 56064	10.10.10.1	UDP 53	1375982478.638801000	2	DNS
192.168.1.1	UDP 60774	10.10.10.1	UDP 53	1375982478.567428000	2	DNS
192.168.1.1	UDP 52995	10.10.10.1	UDP 53	1375982478.121004000	2	DNS
192.168.1.1	UDP 49194	10.10.10.1	UDP 53	1375982471.366762000	2	DNS
192.168.1.1	UDP 53450	10.10.10.1	UDP 53	1375982467.055023000	2	DNS
192.168.1.1	UDP 54754	10.10.10.1	UDP 53	1375982467.715228000	2	DNS
192.168.1.1	UDP 59203	10.10.10.1	UDP 53	1375982467.641237000	2	DNS
192.168.1.1	UDP 54333	10.10.10.1	UDP 53	1375982467.031266000	2	DNS
192.168.1.1	UDP 52411	10.10.10.1	UDP 53	1375982465.865567000	2	DNS
192.168.1.1	UDP 49783	10.10.10.1	UDP 53	1375982465.852482000	2	DNS
192.168.1.1	UDP 58715	10.10.10.1	UDP 53	1375982465.509889000	2	DNS
192.168.1.1	UDP 58818	10.10.10.1	UDP 53	1375982462.788249000	2	DNS
192.168.1.1	UDP 54557	10.10.10.1	UDP 53	1375982459.161797000	2	DNS
192.168.1.1	UDP 60261	10.10.10.1	UDP 53	1375982457.484521000	2	DNS
192.168.1.1	UDP 51317	10.10.10.1	UDP 53	1375982457.659284000	2	DNS
192.168.1.1	UDP 64420	10.10.10.1	UDP 53	1375982453.420413000	2	DNS
192.168.1.1	UDP 51116	10.10.10.1	UDP 53	1375982455.546697000	2	DNS
192.168.1.1	UDP 56490	10.10.10.1	UDP 53	1375982453.590418000	2	DNS
192.168.1.1	UDP 64058	10.10.10.1	UDP 53	1375982454.167184000	2	DNS
192.168.1.1	UDP 57125	10.10.10.1	UDP 53	1375982453.395025000	2	DNS
192.168.1.1	UDP 57997	10.10.10.1	UDP 53	1375982452.660728000	2	DNS
192.168.1.1	UDP 59312	10.10.10.1	UDP 53	1375982452.596186000	2	DNS
192.168.1.1	UDP 56884	10.10.10.1	UDP 53	1375982448.250289000	2	DNS
192.168.1.1	UDP 59990	10.10.10.1	UDP 53	1375982448.969700000	2	DNS
192.168.1.1	UDP 64057	10.10.10.1	UDP 53	1375982448.492721000	2	DNS
192.168.1.1	UDP 65174	10.10.10.1	UDP 53	1375982447.156236000	2	DNS
192.168.1.1	UDP 65129	10.10.10.1	UDP 53	1375982446.430164000	2	DNS
192.168.1.1	UDP 49651	10.10.10.1	UDP 53	1375982446.164586000	2	DNS
192.168.1.1	UDP 64056	10.10.10.1	UDP 53	1375982446.086653000	2	DNS
192.168.1.1	UDP 54946	10.10.10.1	UDP 53	1375982417.627706000	2	DNS
192.168.1.1	UDP 49918	10.10.10.1	UDP 53	1375982409.986224000	2	DNS
192.168.1.1	UDP 65071	10.10.10.1	UDP 53	1375982411.981113000	2	DNS
192.168.1.1	UDP 59521	10.10.10.1	UDP 53	1375982411.896144000	2	DNS
192.168.1.1	UDP 56130	10.10.10.1	UDP 53	1375982403.626848000	2	DNS
192.168.1.1	UDP 64055	10.10.10.1	UDP 53	1375982403.574270000	2	DNS
192.168.1.1	UDP 52258	10.10.10.1	UDP 53	1375982397.272128000	2	DNS
192.168.1.1	UDP 53742	10.10.10.1	UDP 53	1375982396.139431000	2	DNS
192.168.1.1	UDP 56390	10.10.10.1	UDP 53	1375982395.309936000	2	DNS
192.168.1.1	UDP 52215	10.10.10.1	UDP 53	1375982395.223166000	2	DNS
192.168.1.1	UDP 51260	10.10.10.1	UDP 53	1375982393.930626000	2	DNS
192.168.1.1	UDP 54386	10.10.10.1	UDP 53	1375982393.430332000	2	DNS
192.168.1.1	UDP 59479	10.10.10.1	UDP 53	1375982386.822712000	2	DNS
192.168.1.1	UDP 52203	10.10.10.1	UDP 53	1375982386.748960000	2	DNS
192.168.1.1	UDP 50256	10.10.10.1	UDP 53	1375982382.912398000	2	DNS
192.168.1.1	UDP 57239	10.10.10.1	UDP 53	1375982382.849351000	2	DNS
192.168.1.1	UDP 54331	10.10.10.1	UDP 53	1375982380.470949000	2	DNS
192.168.1.1	UDP 53482	10.10.10.1	UDP 53	1375982380.394784000	2	DNS
192.168.1.1	UDP 65466	10.10.10.1	UDP 53	1375982378.545055000	2	DNS
192.168.1.1	UDP 50280	10.10.10.1	UDP 53	1375982378.039901000	2	DNS
192.168.1.1	UDP 52828	10.10.10.1	UDP 53	1375982363.294584000	2	DNS
192.168.1.1	UDP 51567	10.10.10.1	UDP 53	1375982363.225080000	2	DNS
192.168.1.1	UDP 58095	10.10.10.1	UDP 53	1375982357.387444000	2	DNS
192.168.1.1	UDP 65524	10.10.10.1	UDP 53	1375982345.171976000	2	DNS
192.168.1.1	UDP 61534	10.10.10.1	UDP 53	1375982342.559028000	2	DNS
192.168.1.1	UDP 64462	10.10.10.1	UDP 53	1375982328.719542000	2	DNS
192.168.1.1	UDP 55844	10.10.10.1	UDP 53	1375982328.382353000	2	DNS
192.168.1.1	UDP 64054	10.10.10.1	UDP 53	1375982320.769183000	2	DNS
192.168.1.1	UDP 59546	10.10.10.1	UDP 53	1375982320.063911000	2	DNS
192.168.1.1	UDP 57199	10.10.10.1	UDP 53	1375982319.837317000	2	DNS
192.168.1.1	UDP 56559	10.10.10.1	UDP 53	1375982305.274411000	2	DNS
192.168.1.1	UDP 56326	10.10.10.1	UDP 53	1375982318.034526000	2	DNS
192.168.1.1	UDP 57536	10.10.10.1	UDP 53	1375982317.525463000	2	DNS
192.168.1.1	UDP 64053	10.10.10.1	UDP 53	1375982312.335320000	2	DNS
192.168.1.1	UDP 57631	10.10.10.1	UDP 53	1375982299.593524000	2	DNS
192.168.1.1	UDP 50915	10.10.10.1	UDP 53	1375982306.254708000	2	DNS
192.168.1.1	UDP 50625	10.10.10.1	UDP 53	1375982306.060335000	2	DNS
192.168.1.1	UDP 51156	10.10.10.1	UDP 53	1375982306.061150000	2	DNS
192.168.1.1	UDP 56458	10.10.10.1	UDP 53	1375982305.241817000	2	DNS
192.168.1.1	UDP 54692	10.10.10.1	UDP 53	1375982305.197735000	2	DNS
192.168.1.1	UDP 55194	10.10.10.1	UDP 53	1375982305.214389000	2	DNS
192.168.1.1	UDP 53424	10.10.10.1	UDP 53	1375982305.416988000	2	DNS
192.168.1.1	UDP 54546	10.10.10.1	UDP 53	1375982305.276416000	2	DNS
192.168.1.1	UDP 55857	10.10.10.1	UDP 53	1375982305.327635000	2	DNS
192.168.1.1	UDP 65102	10.10.10.1	UDP 53	1375982305.311865000	2	DNS
192.168.1.1	UDP 64052	10.10.10.1	UDP 53	1375982305.256091000	2	DNS
192.168.1.1	UDP 64051	10.10.10.1	UDP 53	1375982305.213199000	2	DNS
192.168.1.1	UDP 55106	10.10.10.1	UDP 53	1375982299.767200000	2	DNS
192.168.1.1	UDP 60341	10.10.10.1	UDP 53	1375982299.733280000	2	DNS
192.168.1.1	UDP 58322	10.10.10.1	UDP 53	1375982299.585095000	2	DNS
192.168.1.1	UDP 59300	10.10.10.1	UDP 53	1375982299.584314000	2	DNS
192.168.1.1	UDP 59797	10.10.10.1	UDP 53	1375982295.545153000	2	DNS
192.168.1.1	UDP 51347	10.10.10.1	UDP 53	1375982295.514123000	2	DNS
192.168.1.1	UDP 65394	10.10.10.1	UDP 53	1375982294.649824000	2	DNS
192.168.1.1	UDP 54651	10.10.10.1	UDP 53	1375982294.607816000	2	DNS
192.168.1.1	UDP 59501	10.10.10.1	UDP 53	1375982281.896337000	2	DNS
192.168.1.1	UDP 64049	10.10.10.1	UDP 53	1375982281.153305000	2	DNS
192.168.1.3	UDP 62250	10.10.10.1	UDP 53	1375982200.122930000	2	DNS
192.168.1.2	UDP 57453	10.10.10.1	UDP 53	1375981912.488839000	2	DNS
192.168.1.2	UDP 53276	10.10.10.1	UDP 53	1375981912.385619000	2	DNS
192.168.1.2	UDP 58237	10.10.10.1	UDP 53	1375981911.937564000	2	DNS
192.168.1.2	UDP 50261	10.10.10.1	UDP 53	1375981912.103082000	2	DNS
192.168.1.2	UDP 56073	10.10.10.1	UDP 53	1375981912.035618000	2	DNS
192.168.1.2	UDP 59469	10.10.10.1	UDP 53	1375981912.023110000	2	DNS
192.168.1.2	UDP 50253	10.10.10.1	UDP 53	1375981911.936714000	2	DNS
192.168.1.2	UDP 54248	10.10.10.1	UDP 53	1375981911.935593000	2	DNS
192.168.1.3	UDP 61816	10.10.10.1	UDP 53	1375981836.760250000	2	DNS
192.168.1.4	UDP 12566	10.10.10.1	UDP 53	1375981802.927028000	2	DNS
192.168.1.3	UDP 57757	10.10.10.1	UDP 53	1375981490.659058000	2	DNS
192.168.1.3	UDP 53362	10.10.10.1	UDP 53	1375981490.661097000	2	DNS
192.168.1.3	UDP 55671	10.10.10.1	UDP 53	1375981490.661437000	2	DNS
192.168.1.3	UDP 63828	10.10.10.1	UDP 53	1375981473.478444000	2	DNS
192.168.1.3	UDP 51383	10.10.10.1	UDP 53	1375981473.929490000	2	DNS
192.168.1.3	UDP 59251	10.10.10.1	UDP 53	1375981473.898460000	2	DNS
192.168.1.3	UDP 54937	10.10.10.1	UDP 53	1375981473.869774000	2	DNS
192.168.1.3	UDP 55673	10.10.10.1	UDP 53	1375981473.837044000	2	DNS
192.168.1.3	UDP 56416	10.10.10.1	UDP 53	1375981473.809073000	2	DNS
192.168.1.3	UDP 65226	10.10.10.1	UDP 53	1375981473.778348000	2	DNS
192.168.1.3	UDP 64320	10.10.10.1	UDP 53	1375981473.750377000	2	DNS
192.168.1.3	UDP 57461	10.10.10.1	UDP 53	1375981473.718429000	2	DNS
192.168.1.3	UDP 53971	10.10.10.1	UDP 53	1375981473.691103000	2	DNS
192.168.1.3	UDP 63457	10.10.10.1	UDP 53	1375981473.660038000	2	DNS
192.168.1.3	UDP 50285	10.10.10.1	UDP 53	1375981473.632203000	2	DNS
192.168.1.3	UDP 58994	10.10.10.1	UDP 53	1375981473.599303000	2	DNS
192.168.1.3	UDP 51098	10.10.10.1	UDP 53	1375981473.535746000	2	DNS
192.168.1.3	UDP 63456	10.10.10.1	UDP 53	1375981473.537310000	2	DNS
192.168.1.3	UDP 63455	10.10.10.1	UDP 53	1375981473.464543000	2	DNS
192.168.1.3	UDP 60159	10.10.10.1	UDP 53	1375981473.462606000	2	DNS
192.168.1.3	UDP 63454	10.10.10.1	UDP 53	1375981473.385522000	2	DNS
192.168.1.3	UDP 51767	10.10.10.1	UDP 53	1375981473.383891000	2	DNS
192.168.1.3	UDP 53303	10.10.10.1	UDP 53	1375981473.385114000	2	DNS
192.168.1.3	UDP 63935	10.10.10.1	UDP 53	1375981473.308099000	2	DNS
192.168.1.3	UDP 61022	10.10.10.1	UDP 53	1375981473.305686000	2	DNS
192.168.1.3	UDP 56496	10.10.10.1	UDP 53	1375981473.298413000	2	DNS
192.168.1.3	UDP 49890	10.10.10.1	UDP 53	1375981473.240396000	2	DNS
192.168.1.3	UDP 59504	10.10.10.1	UDP 53	1375981473.233157000	2	DNS
192.168.1.3	UDP 55678	10.10.10.1	UDP 53	1375981473.226224000	2	DNS
192.168.1.3	UDP 59719	10.10.10.1	UDP 53	1375981473.176772000	2	DNS
192.168.1.3	UDP 59482	10.10.10.1	UDP 53	1375981473.153253000	2	DNS
192.168.1.3	UDP 53780	10.10.10.1	UDP 53	1375981473.151417000	2	DNS
192.168.1.3	UDP 59715	10.10.10.1	UDP 53	1375981473.116478000	2	DNS
192.168.1.3	UDP 50675	10.10.10.1	UDP 53	1375981473.083714000	2	DNS
192.168.1.3	UDP 51462	10.10.10.1	UDP 53	1375981473.080860000	2	DNS
192.168.1.3	UDP 50792	10.10.10.1	UDP 53	1375981473.055675000	2	DNS
192.168.1.3	UDP 57292	10.10.10.1	UDP 53	1375981473.002927000	2	DNS
192.168.1.3	UDP 63453	10.10.10.1	UDP 53	1375981473.000785000	2	DNS
192.168.1.3	UDP 63452	10.10.10.1	UDP 53	1375981472.984675000	2	DNS
192.168.1.3	UDP 65023	10.10.10.1	UDP 53	1375981472.930703000	2	DNS
192.168.1.3	UDP 59153	10.10.10.1	UDP 53	1375981472.928324000	2	DNS
192.168.1.3	UDP 63451	10.10.10.1	UDP 53	1375981472.911025000	2	DNS
192.168.1.3	UDP 52498	10.10.10.1	UDP 53	1375981472.818987000	2	DNS
192.168.1.3	UDP 59084	10.10.10.1	UDP 53	1375981472.828605000	2	DNS
192.168.1.3	UDP 49765	10.10.10.1	UDP 53	1375981472.818341000	2	DNS
192.168.1.3	UDP 63450	10.10.10.1	UDP 53	1375981472.450122000	2	DNS
192.168.1.3	UDP 49248	10.10.10.1	UDP 53	1375981472.415795000	2	DNS
192.168.1.3	UDP 49683	10.10.10.1	UDP 53	1375981472.413280000	2	DNS
192.168.1.3	UDP 63449	10.10.10.1	UDP 53	1375981472.387585000	2	DNS
192.168.1.3	UDP 57595	10.10.10.1	UDP 53	1375981472.194809000	2	DNS
192.168.1.3	UDP 60216	10.10.10.1	UDP 53	1375981472.183049000	2	DNS
192.168.1.3	UDP 56471	10.10.10.1	UDP 53	1375981472.179243000	2	DNS
192.168.1.3	UDP 50765	10.10.10.1	UDP 53	1375981472.087919000	2	DNS
192.168.1.3	UDP 60712	10.10.10.1	UDP 53	1375981472.072658000	2	DNS
192.168.1.3	UDP 60645	10.10.10.1	UDP 53	1375981472.069158000	2	DNS
192.168.1.3	UDP 49751	10.10.10.1	UDP 53	1375981471.997512000	2	DNS
192.168.1.3	UDP 63448	10.10.10.1	UDP 53	1375981471.987112000	2	DNS
192.168.1.3	UDP 55983	10.10.10.1	UDP 53	1375981471.972871000	2	DNS
192.168.1.3	UDP 56357	10.10.10.1	UDP 53	1375981471.910131000	2	DNS
192.168.1.3	UDP 58625	10.10.10.1	UDP 53	1375981471.900580000	2	DNS
192.168.1.3	UDP 64403	10.10.10.1	UDP 53	1375981471.886340000	2	DNS
192.168.1.3	UDP 63447	10.10.10.1	UDP 53	1375981471.807455000	2	DNS
192.168.1.3	UDP 49336	10.10.10.1	UDP 53	1375981471.800691000	2	DNS
192.168.1.3	UDP 50916	10.10.10.1	UDP 53	1375981471.790699000	2	DNS
192.168.1.3	UDP 54143	10.10.10.1	UDP 53	1375981471.686324000	2	DNS
192.168.1.3	UDP 59036	10.10.10.1	UDP 53	1375981471.665626000	2	DNS
192.168.1.3	UDP 54426	10.10.10.1	UDP 53	1375981468.837911000	2	DNS
192.168.1.3	UDP 63446	10.10.10.1	UDP 53	1375981468.831317000	2	DNS
192.168.1.3	UDP 63445	10.10.10.1	UDP 53	1375981457.402623000	2	DNS
192.168.1.3	UDP 55659	10.10.10.1	UDP 53	1375981455.086792000	2	DNS
192.168.1.3	UDP 63444	10.10.10.1	UDP 53	1375981455.233753000	2	DNS
192.168.1.3	UDP 59571	10.10.10.1	UDP 53	1375981455.187531000	2	DNS
192.168.1.3	UDP 58492	10.10.10.1	UDP 53	1375981454.373669000	2	DNS
