# SPID Algorithm Proof-of-Concept 0.4.6
# Created by Erik Hjelmvik - erik.hjelmvik at gmail.com
# http://sourceforge.net/projects/spid 
# 
# Parsing file: C:\Users\jan.pluskal\sources\netfoxframework\Netfox.Framework2\TestingData\pcap_mix\http.cap
# SPID start: 1406123761.727597000
# SPID stop: 1406123768.214892000
# Total time: 00:00:06.4872952
# 
# Total number of sessions: 1228
# 
# Identified protocols summary:
# [protocolName]	[numberOfSessions]
# DNS	757
# HTTP	450
# SSL	17
# UNKNOWN	4
# 
# 
# Configuration:
# config/divergenceThreshold: 2.04
# config/maxSimultaneousSessions: 1000
# config/maxFramesToInspectPerSession: 20
# config/displayAllProtocolModelDivergences: true
# config/timestampFormat: UNIX_TIME
# config/displayLogFile: true
# config/appendUnidirectionalSessions: false
# config/attributeMeters/attributeMeter/AccumulatedDirectionBytesMeter: active
# config/attributeMeters/attributeMeter/ActionReactionFirst3ByteHashMeter: active
# config/attributeMeters/attributeMeter/ByteBitValueMeter: -
# config/attributeMeters/attributeMeter/ByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/ByteFrequencyOfFirstPacketBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringCountIn32FirstBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/BytePairsReocurringOffsetsIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/ByteValueOffsetHashOfFirst32BytesInFirst4PacketsMeter: active
# config/attributeMeters/attributeMeter/DirectionByteFrequencyMeter: -
# config/attributeMeters/attributeMeter/DirectionPacketLengthDistributionMeter: active
# config/attributeMeters/attributeMeter/DirectionPacketSizeChange: -
# config/attributeMeters/attributeMeter/First2OrderedFirst4CharWordsMeter: -
# config/attributeMeters/attributeMeter/First2OrderedFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/First2OrderedPacketsFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst16ByteHashCountsMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst3ByteHashAndPacketLengthMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst8ByteHashDirectionCountsMeter: active
# config/attributeMeters/attributeMeter/First2PacketsPerDirectionFirst5BytesDifferencesMeter: -
# config/attributeMeters/attributeMeter/First4DirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionFirstNByteNibblesMeter: active
# config/attributeMeters/attributeMeter/First4OrderedDirectionInterPacketDelayMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionPacketSizeMeter: -
# config/attributeMeters/attributeMeter/First4PacketsByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/First4PacketsByteReoccurringDistanceWithByteHashMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst16BytePairsMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst32BytesEqualityMeter: active
# config/attributeMeters/attributeMeter/FirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/FirstPacketPerDirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/FirstServerPacketFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/NibblePositionFrequencyMeter: -
# config/attributeMeters/attributeMeter/NibblePositionPopularityMeter: active
# config/attributeMeters/attributeMeter/PacketLengthDistributionMeter: -
# config/attributeMeters/attributeMeter/PacketPairLengthPrimesMeter: -
# 
# 
# Protocol models:
# [protocolName]	[trainingSessionsCount]	[observationCount]
# BitTorrent	36	294
# DNS	41	154
# eDonkey	34	333
# eDonkeyTCPObfuscation	2646	27440
# eDonkeyUDPObfuscation	2794	8491
# FTP	73	885
# HTTP	121	812
# IMAP	13	113
# IRC	32	308
# ISAKMP	22	175
# MSE	2113	24208
# MSN	23	227
# POP	26	262
# SkypeTCP	683	6662
# SkypeUDP	4617	19920
# SMTP	27	296
# SpotifyP2P	3294	51378
# SpotifyServer	50	675
# SSH	54	577
# SSL	81	734
# 
# 
# [clientIp]	[clientPort]	[serverIp]	[serverPort]	[sessionStartTime]	[inspectedFramesWithPayload]	[identifiedProtocol]
192.168.1.1	UDP 64712	10.10.10.1	UDP 53	1375985693.879613000	2	DNS
192.168.1.1	UDP 57955	10.10.10.1	UDP 53	1375985693.843536000	2	DNS
192.168.1.1	UDP 49755	10.10.10.1	UDP 53	1375985693.806918000	2	DNS
192.168.1.1	UDP 49642	10.10.10.1	UDP 53	1375985693.278069000	2	DNS
192.168.1.1	UDP 52101	10.10.10.1	UDP 53	1375985693.275657000	2	DNS
192.168.1.1	UDP 64075	10.10.10.1	UDP 53	1375985693.095762000	2	DNS
192.168.1.1	UDP 63969	10.10.10.1	UDP 53	1375985693.037506000	2	DNS
192.168.1.1	UDP 60486	10.10.10.1	UDP 53	1375985692.684686000	2	DNS
192.168.1.1	UDP 60556	10.10.10.1	UDP 53	1375985692.594003000	2	DNS
192.168.1.1	UDP 55565	10.10.10.1	UDP 53	1375985692.211424000	2	DNS
192.168.1.1	UDP 52100	10.10.10.1	UDP 53	1375985692.208476000	2	DNS
192.168.1.1	UDP 60173	10.10.10.1	UDP 53	1375985691.838217000	2	DNS
192.168.1.1	UDP 60030	10.10.10.1	UDP 53	1375985691.814820000	2	DNS
192.168.1.1	UDP 53056	10.10.10.1	UDP 53	1375985691.774372000	2	DNS
192.168.1.1	UDP 50391	10.10.10.1	UDP 53	1375985691.758940000	2	DNS
192.168.1.1	UDP 61332	10.10.10.1	UDP 53	1375985691.758986000	2	DNS
192.168.1.1	UDP 64100	10.10.10.1	UDP 53	1375985691.405775000	2	DNS
192.168.1.1	UDP 55580	10.10.10.1	UDP 53	1375985691.684741000	2	DNS
192.168.1.1	UDP 56644	10.10.10.1	UDP 53	1375985691.411329000	2	DNS
192.168.1.1	UDP 58130	10.10.10.1	UDP 53	1375985691.470414000	2	DNS
192.168.1.1	UDP 59688	10.10.10.1	UDP 53	1375985691.465702000	2	DNS
192.168.1.1	UDP 63968	10.10.10.1	UDP 53	1375985691.463123000	2	DNS
192.168.1.1	UDP 63967	10.10.10.1	UDP 53	1375985691.466141000	2	DNS
192.168.1.1	UDP 63965	10.10.10.1	UDP 53	1375985691.461758000	2	DNS
192.168.1.1	UDP 57958	10.10.10.1	UDP 53	1375985691.400080000	2	DNS
192.168.1.1	UDP 52619	10.10.10.1	UDP 53	1375985691.238666000	2	DNS
192.168.1.1	UDP 64687	10.10.10.1	UDP 53	1375985691.238949000	2	DNS
192.168.1.1	UDP 55368	10.10.10.1	UDP 53	1375985691.397144000	2	DNS
192.168.1.1	UDP 64816	10.10.10.1	UDP 53	1375985691.239145000	2	DNS
192.168.1.1	UDP 54694	10.10.10.1	UDP 53	1375985691.425469000	2	DNS
192.168.1.1	UDP 60392	10.10.10.1	UDP 53	1375985691.423729000	2	DNS
192.168.1.1	UDP 63964	10.10.10.1	UDP 53	1375985691.421692000	2	DNS
192.168.1.1	UDP 57707	10.10.10.1	UDP 53	1375985691.401613000	2	DNS
192.168.1.1	UDP 58143	10.10.10.1	UDP 53	1375985691.409150000	2	DNS
192.168.1.1	UDP 52089	10.10.10.1	UDP 53	1375985691.406616000	2	DNS
192.168.1.1	UDP 59192	10.10.10.1	UDP 53	1375985691.135145000	2	DNS
192.168.1.1	UDP 52185	10.10.10.1	UDP 53	1375985691.125618000	2	DNS
192.168.1.1	UDP 58468	10.10.10.1	UDP 53	1375985691.084281000	2	DNS
192.168.1.1	UDP 60123	10.10.10.1	UDP 53	1375985691.081028000	2	DNS
192.168.1.1	UDP 52214	10.10.10.1	UDP 53	1375985690.717150000	2	DNS
192.168.1.1	UDP 52444	10.10.10.1	UDP 53	1375985690.672040000	2	DNS
192.168.1.1	UDP 58159	10.10.10.1	UDP 53	1375985614.167400000	2	DNS
192.168.1.1	UDP 56643	10.10.10.1	UDP 53	1375985614.159717000	2	DNS
192.168.1.1	UDP 58435	10.10.10.1	UDP 53	1375985613.782486000	2	DNS
192.168.1.1	UDP 55629	10.10.10.1	UDP 53	1375985613.737077000	2	DNS
192.168.1.1	UDP 63963	10.10.10.1	UDP 53	1375985614.133534000	2	DNS
192.168.1.1	UDP 58066	10.10.10.1	UDP 53	1375985614.118568000	2	DNS
192.168.1.1	UDP 54744	10.10.10.1	UDP 53	1375985614.111526000	2	DNS
192.168.1.1	UDP 56350	10.10.10.1	UDP 53	1375985614.098853000	2	DNS
192.168.1.1	UDP 63962	10.10.10.1	UDP 53	1375985614.014343000	2	DNS
192.168.1.1	UDP 63961	10.10.10.1	UDP 53	1375985613.907813000	2	DNS
192.168.1.1	UDP 63960	10.10.10.1	UDP 53	1375985613.882402000	2	DNS
192.168.1.1	UDP 61170	10.10.10.1	UDP 53	1375985613.857205000	2	DNS
192.168.1.1	UDP 61021	10.10.10.1	UDP 53	1375985613.849659000	2	DNS
192.168.1.1	UDP 63959	10.10.10.1	UDP 53	1375985613.842171000	2	DNS
192.168.1.1	UDP 65463	10.10.10.1	UDP 53	1375985613.840381000	2	DNS
192.168.1.1	UDP 57035	10.10.10.1	UDP 53	1375985613.832839000	2	DNS
192.168.1.1	UDP 59626	10.10.10.1	UDP 53	1375985613.793729000	2	DNS
192.168.1.1	UDP 55356	10.10.10.1	UDP 53	1375985613.673261000	2	DNS
192.168.1.1	UDP 55567	10.10.10.1	UDP 53	1375985613.780107000	2	DNS
192.168.1.1	UDP 64540	10.10.10.1	UDP 53	1375985613.756383000	2	DNS
192.168.1.1	UDP 63955	10.10.10.1	UDP 53	1375985613.736132000	2	DNS
192.168.1.1	UDP 57526	10.10.10.1	UDP 53	1375985613.734754000	2	DNS
192.168.1.1	UDP 56622	10.10.10.1	UDP 53	1375985613.674130000	2	DNS
192.168.1.1	UDP 61266	10.10.10.1	UDP 53	1375985613.677574000	2	DNS
192.168.1.1	UDP 61082	10.10.10.1	UDP 53	1375985613.675764000	2	DNS
192.168.1.1	UDP 59480	10.10.10.1	UDP 53	1375985613.664952000	2	DNS
192.168.1.1	UDP 61045	10.10.10.1	UDP 53	1375985613.672277000	2	DNS
192.168.1.1	UDP 54157	10.10.10.1	UDP 53	1375985613.671400000	2	DNS
192.168.1.1	UDP 63953	10.10.10.1	UDP 53	1375985613.669140000	2	DNS
192.168.1.1	UDP 53911	10.10.10.1	UDP 53	1375985613.668200000	2	DNS
192.168.1.1	UDP 60284	10.10.10.1	UDP 53	1375985613.667315000	2	DNS
192.168.1.1	UDP 56757	10.10.10.1	UDP 53	1375985613.666384000	2	DNS
192.168.1.1	UDP 63952	10.10.10.1	UDP 53	1375985613.656175000	2	DNS
192.168.1.1	UDP 51048	10.10.10.1	UDP 53	1375985613.655164000	2	DNS
192.168.1.1	UDP 50175	10.10.10.1	UDP 53	1375985613.650976000	2	DNS
192.168.1.1	UDP 63951	10.10.10.1	UDP 53	1375985613.646751000	2	DNS
192.168.1.1	UDP 56808	10.10.10.1	UDP 53	1375985613.645312000	2	DNS
192.168.1.1	UDP 64821	10.10.10.1	UDP 53	1375985613.640087000	2	DNS
192.168.1.1	UDP 61643	10.10.10.1	UDP 53	1375985613.637575000	2	DNS
192.168.1.1	UDP 54889	10.10.10.1	UDP 53	1375985613.618404000	2	DNS
192.168.1.1	UDP 61138	10.10.10.1	UDP 53	1375985613.632046000	2	DNS
192.168.1.1	UDP 53944	10.10.10.1	UDP 53	1375985613.634880000	2	DNS
192.168.1.1	UDP 55449	10.10.10.1	UDP 53	1375985613.625700000	2	DNS
192.168.1.1	UDP 50762	10.10.10.1	UDP 53	1375985613.623934000	2	DNS
192.168.1.1	UDP 52368	10.10.10.1	UDP 53	1375985613.616835000	2	DNS
192.168.1.1	UDP 56410	10.10.10.1	UDP 53	1375985613.621130000	2	DNS
192.168.1.1	UDP 55743	10.10.10.1	UDP 53	1375985613.557329000	2	DNS
192.168.1.1	UDP 49474	10.10.10.1	UDP 53	1375985613.608713000	2	DNS
192.168.1.1	UDP 56177	10.10.10.1	UDP 53	1375985613.583117000	2	DNS
192.168.1.1	UDP 50959	10.10.10.1	UDP 53	1375985613.580990000	2	DNS
192.168.1.1	UDP 61560	10.10.10.1	UDP 53	1375985613.574346000	2	DNS
192.168.1.1	UDP 53068	10.10.10.1	UDP 53	1375985613.571437000	2	DNS
192.168.1.1	UDP 55617	10.10.10.1	UDP 53	1375985613.538823000	2	DNS
192.168.1.1	UDP 51217	10.10.10.1	UDP 53	1375985613.545513000	2	DNS
192.168.1.1	UDP 61056	10.10.10.1	UDP 53	1375985613.544483000	2	DNS
192.168.1.1	UDP 53832	10.10.10.1	UDP 53	1375985613.532883000	2	DNS
192.168.1.1	UDP 55520	10.10.10.1	UDP 53	1375985613.506920000	2	DNS
192.168.1.1	UDP 63950	10.10.10.1	UDP 53	1375985613.529487000	2	DNS
192.168.1.1	UDP 55967	10.10.10.1	UDP 53	1375985613.496539000	2	DNS
192.168.1.1	UDP 55085	10.10.10.1	UDP 53	1375985613.519966000	2	DNS
192.168.1.1	UDP 50037	10.10.10.1	UDP 53	1375985613.510503000	2	DNS
192.168.1.1	UDP 51786	10.10.10.1	UDP 53	1375985613.472208000	2	DNS
192.168.1.1	UDP 57615	10.10.10.1	UDP 53	1375985613.497957000	2	DNS
192.168.1.1	UDP 54500	10.10.10.1	UDP 53	1375985613.453217000	2	DNS
192.168.1.1	UDP 52848	10.10.10.1	UDP 53	1375985613.485834000	2	DNS
192.168.1.1	UDP 51269	10.10.10.1	UDP 53	1375985613.458918000	2	DNS
192.168.1.1	UDP 61732	10.10.10.1	UDP 53	1375985613.462617000	2	DNS
192.168.1.1	UDP 49520	10.10.10.1	UDP 53	1375985613.428661000	2	DNS
192.168.1.1	UDP 60249	10.10.10.1	UDP 53	1375985613.450021000	2	DNS
192.168.1.1	UDP 65104	10.10.10.1	UDP 53	1375985613.443977000	2	DNS
192.168.1.1	UDP 50474	10.10.10.1	UDP 53	1375985613.410649000	2	DNS
192.168.1.1	UDP 52734	10.10.10.1	UDP 53	1375985613.410031000	2	DNS
192.168.1.1	UDP 55518	10.10.10.1	UDP 53	1375985613.419425000	2	DNS
192.168.1.1	UDP 65409	10.10.10.1	UDP 53	1375985613.409439000	2	DNS
192.168.1.1	UDP 61505	10.10.10.1	UDP 53	1375985613.181413000	2	DNS
192.168.1.1	UDP 57880	10.10.10.1	UDP 53	1375985612.762457000	2	DNS
192.168.1.1	UDP 61044	10.10.10.1	UDP 53	1375985612.959082000	2	DNS
192.168.1.1	UDP 57888	10.10.10.1	UDP 53	1375985612.950438000	2	DNS
192.168.1.1	UDP 53751	10.10.10.1	UDP 53	1375985612.792247000	2	DNS
192.168.1.1	UDP 59805	10.10.10.1	UDP 53	1375985612.787230000	2	DNS
192.168.1.1	UDP 56442	10.10.10.1	UDP 53	1375985612.785556000	2	DNS
192.168.1.1	UDP 63949	10.10.10.1	UDP 53	1375985612.763797000	2	DNS
192.168.1.1	UDP 65033	10.10.10.1	UDP 53	1375985612.759152000	2	DNS
192.168.1.1	UDP 61110	10.10.10.1	UDP 53	1375985612.758321000	2	DNS
192.168.1.1	UDP 59529	10.10.10.1	UDP 53	1375985612.765297000	2	DNS
192.168.1.1	UDP 65087	10.10.10.1	UDP 53	1375985612.765326000	2	DNS
192.168.1.1	UDP 63948	10.10.10.1	UDP 53	1375985612.755567000	2	DNS
192.168.1.1	UDP 53293	10.10.10.1	UDP 53	1375985612.756179000	2	DNS
192.168.1.1	UDP 52388	10.10.10.1	UDP 53	1375985612.489125000	2	DNS
192.168.1.1	UDP 65022	10.10.10.1	UDP 53	1375985612.470854000	2	DNS
192.168.1.1	UDP 59527	10.10.10.1	UDP 53	1375985507.629934000	2	DNS
192.168.1.1	UDP 57459	10.10.10.1	UDP 53	1375985507.622210000	2	DNS
192.168.1.1	UDP 52224	10.10.10.1	UDP 53	1375985507.624487000	2	DNS
192.168.1.1	UDP 50525	10.10.10.1	UDP 53	1375985507.623600000	2	DNS
192.168.1.1	UDP 49689	10.10.10.1	UDP 53	1375985507.622155000	2	DNS
192.168.1.1	UDP 50874	10.10.10.1	UDP 53	1375985507.621066000	2	DNS
192.168.1.1	UDP 59252	10.10.10.1	UDP 53	1375985507.620166000	2	DNS
192.168.1.1	UDP 59208	10.10.10.1	UDP 53	1375985507.620094000	2	DNS
192.168.1.1	UDP 63947	10.10.10.1	UDP 53	1375985507.619304000	2	DNS
192.168.1.1	UDP 64680	10.10.10.1	UDP 53	1375985507.616942000	2	DNS
192.168.1.1	UDP 61549	10.10.10.1	UDP 53	1375985507.616295000	2	DNS
192.168.1.1	UDP 53605	10.10.10.1	UDP 53	1375985507.616112000	2	DNS
192.168.1.1	UDP 54411	10.10.10.1	UDP 53	1375985503.053720000	2	DNS
192.168.1.1	UDP 54638	10.10.10.1	UDP 53	1375985503.050951000	2	DNS
192.168.1.1	UDP 56752	10.10.10.1	UDP 53	1375985502.960139000	2	DNS
192.168.1.1	UDP 50948	10.10.10.1	UDP 53	1375985502.958765000	2	DNS
192.168.1.1	UDP 54586	10.10.10.1	UDP 53	1375985502.958100000	2	DNS
192.168.1.1	UDP 63946	10.10.10.1	UDP 53	1375985502.956163000	2	DNS
192.168.1.1	UDP 54513	10.10.10.1	UDP 53	1375985502.896425000	2	DNS
192.168.1.1	UDP 64968	10.10.10.1	UDP 53	1375985502.881271000	2	DNS
192.168.1.1	UDP 63945	10.10.10.1	UDP 53	1375985502.861994000	2	DNS
192.168.1.1	UDP 64029	10.10.10.1	UDP 53	1375985502.859462000	2	DNS
192.168.1.1	UDP 54587	10.10.10.1	UDP 53	1375985502.723279000	2	DNS
192.168.1.1	UDP 50285	10.10.10.1	UDP 53	1375985502.696864000	2	DNS
192.168.1.1	UDP 49776	10.10.10.1	UDP 53	1375985502.704208000	2	DNS
192.168.1.1	UDP 60367	10.10.10.1	UDP 53	1375985502.696995000	2	DNS
192.168.1.1	UDP 57883	10.10.10.1	UDP 53	1375985502.699389000	2	DNS
192.168.1.1	UDP 54037	10.10.10.1	UDP 53	1375985502.696790000	2	DNS
192.168.1.1	UDP 63944	10.10.10.1	UDP 53	1375985502.620086000	2	DNS
192.168.1.1	UDP 54166	10.10.10.1	UDP 53	1375985502.604221000	2	DNS
192.168.1.1	UDP 63943	10.10.10.1	UDP 53	1375985502.606760000	2	DNS
192.168.1.1	UDP 52652	10.10.10.1	UDP 53	1375985502.606217000	2	DNS
192.168.1.1	UDP 58529	10.10.10.1	UDP 53	1375985502.604168000	2	DNS
192.168.1.1	UDP 57042	10.10.10.1	UDP 53	1375985502.604215000	2	DNS
192.168.1.1	UDP 57155	10.10.10.1	UDP 53	1375985502.573035000	2	DNS
192.168.1.1	UDP 52868	10.10.10.1	UDP 53	1375985502.571543000	2	DNS
192.168.1.1	UDP 55724	10.10.10.1	UDP 53	1375985502.513050000	2	DNS
192.168.1.1	UDP 60507	10.10.10.1	UDP 53	1375985502.511001000	2	DNS
192.168.1.1	UDP 64252	10.10.10.1	UDP 53	1375985499.423137000	2	DNS
192.168.1.1	UDP 49471	10.10.10.1	UDP 53	1375985499.414842000	2	DNS
192.168.1.1	UDP 55549	10.10.10.1	UDP 53	1375985499.416874000	2	DNS
192.168.1.1	UDP 59966	10.10.10.1	UDP 53	1375985499.388008000	2	DNS
192.168.1.1	UDP 64123	10.10.10.1	UDP 53	1375985499.400306000	2	DNS
192.168.1.1	UDP 50517	10.10.10.1	UDP 53	1375985499.400235000	2	DNS
192.168.1.1	UDP 54128	10.10.10.1	UDP 53	1375985499.380530000	2	DNS
192.168.1.1	UDP 54220	10.10.10.1	UDP 53	1375985499.387696000	2	DNS
192.168.1.1	UDP 59680	10.10.10.1	UDP 53	1375985499.396443000	2	DNS
192.168.1.1	UDP 49296	10.10.10.1	UDP 53	1375985499.388761000	2	DNS
192.168.1.1	UDP 63942	10.10.10.1	UDP 53	1375985499.388568000	2	DNS
192.168.1.1	UDP 60670	10.10.10.1	UDP 53	1375985499.379644000	2	DNS
192.168.1.1	UDP 52443	10.10.10.1	UDP 53	1375985499.354571000	2	DNS
192.168.1.1	UDP 51916	10.10.10.1	UDP 53	1375985499.346132000	2	DNS
192.168.1.1	UDP 50439	10.10.10.1	UDP 53	1375985499.332746000	2	DNS
192.168.1.1	UDP 49344	10.10.10.1	UDP 53	1375985499.329865000	2	DNS
192.168.1.1	UDP 58683	10.10.10.1	UDP 53	1375985422.701697000	2	DNS
192.168.1.1	UDP 63941	10.10.10.1	UDP 53	1375985422.664435000	2	DNS
192.168.1.1	UDP 52385	10.10.10.1	UDP 53	1375985422.569867000	2	DNS
192.168.1.1	UDP 63940	10.10.10.1	UDP 53	1375985422.568045000	2	DNS
192.168.1.1	UDP 58752	10.10.10.1	UDP 53	1375985422.489036000	2	DNS
192.168.1.1	UDP 50226	10.10.10.1	UDP 53	1375985422.488985000	2	DNS
192.168.1.1	UDP 63938	10.10.10.1	UDP 53	1375985422.481597000	2	DNS
192.168.1.1	UDP 51825	10.10.10.1	UDP 53	1375985422.481647000	2	DNS
192.168.1.1	UDP 50253	10.10.10.1	UDP 53	1375985422.483219000	2	DNS
192.168.1.1	UDP 56724	10.10.10.1	UDP 53	1375985422.463485000	2	DNS
192.168.1.1	UDP 52395	10.10.10.1	UDP 53	1375985422.473854000	2	DNS
192.168.1.1	UDP 59084	10.10.10.1	UDP 53	1375985422.473776000	2	DNS
192.168.1.1	UDP 51745	10.10.10.1	UDP 53	1375985422.461472000	2	DNS
192.168.1.1	UDP 52895	10.10.10.1	UDP 53	1375985422.465663000	2	DNS
192.168.1.1	UDP 58145	10.10.10.1	UDP 53	1375985422.458573000	2	DNS
192.168.1.1	UDP 63935	10.10.10.1	UDP 53	1375985422.451150000	2	DNS
192.168.1.1	UDP 63937	10.10.10.1	UDP 53	1375985422.454188000	2	DNS
192.168.1.1	UDP 63936	10.10.10.1	UDP 53	1375985422.451120000	2	DNS
192.168.1.1	UDP 63932	10.10.10.1	UDP 53	1375985422.446365000	2	DNS
192.168.1.1	UDP 63931	10.10.10.1	UDP 53	1375985422.436229000	2	DNS
192.168.1.1	UDP 51133	10.10.10.1	UDP 53	1375985422.420107000	2	DNS
192.168.1.1	UDP 55667	10.10.10.1	UDP 53	1375985422.438643000	2	DNS
192.168.1.1	UDP 49187	10.10.10.1	UDP 53	1375985422.431191000	2	DNS
192.168.1.1	UDP 55824	10.10.10.1	UDP 53	1375985422.401281000	2	DNS
192.168.1.1	UDP 59496	10.10.10.1	UDP 53	1375985422.428793000	2	DNS
192.168.1.1	UDP 52549	10.10.10.1	UDP 53	1375985422.420156000	2	DNS
192.168.1.1	UDP 58081	10.10.10.1	UDP 53	1375985422.417364000	2	DNS
192.168.1.1	UDP 60651	10.10.10.1	UDP 53	1375985422.417180000	2	DNS
192.168.1.1	UDP 60766	10.10.10.1	UDP 53	1375985422.409028000	2	DNS
192.168.1.1	UDP 61234	10.10.10.1	UDP 53	1375985422.408507000	2	DNS
192.168.1.1	UDP 61270	10.10.10.1	UDP 53	1375985422.406401000	2	DNS
192.168.1.1	UDP 54832	10.10.10.1	UDP 53	1375985422.406026000	2	DNS
192.168.1.1	UDP 59625	10.10.10.1	UDP 53	1375985422.404213000	2	DNS
192.168.1.1	UDP 60438	10.10.10.1	UDP 53	1375985422.398010000	2	DNS
192.168.1.1	UDP 54556	10.10.10.1	UDP 53	1375985422.401807000	2	DNS
192.168.1.1	UDP 52798	10.10.10.1	UDP 53	1375985422.393878000	2	DNS
192.168.1.1	UDP 63930	10.10.10.1	UDP 53	1375985422.398828000	2	DNS
192.168.1.1	UDP 49460	10.10.10.1	UDP 53	1375985422.390853000	2	DNS
192.168.1.1	UDP 51172	10.10.10.1	UDP 53	1375985422.395488000	2	DNS
192.168.1.1	UDP 55940	10.10.10.1	UDP 53	1375985422.393035000	2	DNS
192.168.1.1	UDP 63929	10.10.10.1	UDP 53	1375985422.391481000	2	DNS
192.168.1.1	UDP 49542	10.10.10.1	UDP 53	1375985422.390536000	2	DNS
192.168.1.1	UDP 60667	10.10.10.1	UDP 53	1375985422.383253000	2	DNS
192.168.1.1	UDP 64415	10.10.10.1	UDP 53	1375985422.388302000	2	DNS
192.168.1.1	UDP 55731	10.10.10.1	UDP 53	1375985422.382680000	2	DNS
192.168.1.1	UDP 49159	10.10.10.1	UDP 53	1375985422.380377000	2	DNS
192.168.1.1	UDP 53850	10.10.10.1	UDP 53	1375985422.380759000	2	DNS
192.168.1.1	UDP 52870	10.10.10.1	UDP 53	1375985422.379919000	2	DNS
192.168.1.1	UDP 60078	10.10.10.1	UDP 53	1375985422.366214000	2	DNS
192.168.1.1	UDP 53499	10.10.10.1	UDP 53	1375985422.340254000	2	DNS
192.168.1.1	UDP 52234	10.10.10.1	UDP 53	1375985422.343502000	2	DNS
192.168.1.1	UDP 55261	10.10.10.1	UDP 53	1375985422.339891000	2	DNS
192.168.1.1	UDP 54086	10.10.10.1	UDP 53	1375985422.345717000	2	DNS
192.168.1.1	UDP 65191	10.10.10.1	UDP 53	1375985422.342409000	2	DNS
192.168.1.1	UDP 63928	10.10.10.1	UDP 53	1375985422.340853000	2	DNS
192.168.1.1	UDP 64855	10.10.10.1	UDP 53	1375985422.333991000	2	DNS
192.168.1.1	UDP 55406	10.10.10.1	UDP 53	1375985422.331925000	2	DNS
192.168.1.1	UDP 54324	10.10.10.1	UDP 53	1375985422.313695000	2	DNS
192.168.1.1	UDP 63927	10.10.10.1	UDP 53	1375985422.334122000	2	DNS
192.168.1.1	UDP 57699	10.10.10.1	UDP 53	1375985422.331453000	2	DNS
192.168.1.1	UDP 56019	10.10.10.1	UDP 53	1375985422.325331000	2	DNS
192.168.1.1	UDP 59200	10.10.10.1	UDP 53	1375985422.329476000	2	DNS
192.168.1.1	UDP 49984	10.10.10.1	UDP 53	1375985422.321967000	2	DNS
192.168.1.1	UDP 61303	10.10.10.1	UDP 53	1375985422.321760000	2	DNS
192.168.1.1	UDP 55070	10.10.10.1	UDP 53	1375985422.322294000	2	DNS
192.168.1.1	UDP 59906	10.10.10.1	UDP 53	1375985422.321414000	2	DNS
192.168.1.1	UDP 58963	10.10.10.1	UDP 53	1375985422.319077000	2	DNS
192.168.1.1	UDP 63926	10.10.10.1	UDP 53	1375985422.313092000	2	DNS
192.168.1.1	UDP 58893	10.10.10.1	UDP 53	1375985422.318421000	2	DNS
192.168.1.1	UDP 51974	10.10.10.1	UDP 53	1375985422.311302000	2	DNS
192.168.1.1	UDP 56536	10.10.10.1	UDP 53	1375985422.316641000	2	DNS
192.168.1.1	UDP 57421	10.10.10.1	UDP 53	1375985422.310344000	2	DNS
192.168.1.1	UDP 54246	10.10.10.1	UDP 53	1375985422.314050000	2	DNS
192.168.1.1	UDP 53179	10.10.10.1	UDP 53	1375985422.311671000	2	DNS
192.168.1.1	UDP 54565	10.10.10.1	UDP 53	1375985422.308618000	2	DNS
192.168.1.1	UDP 57559	10.10.10.1	UDP 53	1375985422.308530000	2	DNS
192.168.1.1	UDP 59500	10.10.10.1	UDP 53	1375985422.307744000	2	DNS
192.168.1.1	UDP 61066	10.10.10.1	UDP 53	1375985422.300573000	2	DNS
192.168.1.1	UDP 51288	10.10.10.1	UDP 53	1375985422.300204000	2	DNS
192.168.1.1	UDP 51324	10.10.10.1	UDP 53	1375985422.299640000	2	DNS
192.168.1.1	UDP 58579	10.10.10.1	UDP 53	1375985422.298048000	2	DNS
192.168.1.1	UDP 54385	10.10.10.1	UDP 53	1375985422.297669000	2	DNS
192.168.1.1	UDP 56009	10.10.10.1	UDP 53	1375985422.296894000	2	DNS
192.168.1.1	UDP 54537	10.10.10.1	UDP 53	1375985422.289929000	2	DNS
192.168.1.1	UDP 53192	10.10.10.1	UDP 53	1375985422.289656000	2	DNS
